article,lvl2,main,up,location,href,meter_1,meter_2,pix_1,pix_2,name,in_rub,hronometraz,v_sutki,dney,anonce_code,anonce
Челябинск008,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/komsomolskaya-ploshchad,4.8,6.4,720,576,Комсомольская площадь,8438,10,200,7,53477215,Светодиодный экран
Челябинск009,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/privokzalnaya-poshchad-tk-sinegorye,4.8,6.4,720,576,Привокзальная площадь (ТК "Синегорье"),8438,10,200,7,53477215,Светодиодный экран
Челябинск011,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/vorovskogo-15g-tts-magistr,6,3,576,288,Воровского; 15Г (ТЦ "Магистр"),9214,10,288,7,53477215,Светодиодный экран
Челябинск013,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/blyukhera-53-zhk-tri-kita,3.2,6,577,288,Блюхера; 53 (ЖК "Три Кита"),9214,10,288,7,53477215,Светодиодный экран
Челябинск014,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/bratyev-kashirinykh-kaslinskaya-64,3,12,1024,512,Братьев Кашириных - Каслинская; 64,18611,7,1440,7,53477415,Цифровой билборд
Челябинск015,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/blyukhera-darvina,3,6,1024,512,Блюхера - Дарвина,11964,7,1440,7,53477415,Цифровой билборд
Челябинск016,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/vorovskogo-soni-krivoy,3,6,1024,512,Воровского - Сони Кривой,11964,7,1440,7,53477415,Цифровой билборд
Челябинск017,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/komsomolskiy-69,3,6,1024,512,Комсомольский; 69,11964,7,1440,7,53477415,Цифровой билборд
Челябинск018,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/komsomolskiy-chaykovskogo,3,6,1024,512,Комсомольский - Чайковского,11964,7,1440,7,53477415,Цифровой билборд
Челябинск019,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/khudyakova-31,3,6,1024,512,Худякова; 31,11964,7,1440,7,53477415,Цифровой билборд
Челябинск020,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/khudyakova-engelsa-skver-s-s-andreyevskogo,3,6,1024,512,Худякова - Энгельса (сквер С.С. Андреевского),11964,7,1440,7,53477415,Цифровой билборд
Челябинск021,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/chicherina-komsomolskiy,3,6,1024,512,Чичерина - Комсомольский,11964,7,1440,7,53477415,Цифровой билборд
Челябинск022,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/engelsa-kurchatova,3,6,1024,512,Энгельса - Курчатова,11964,7,1440,7,53477415,Цифровой билборд
Челябинск023,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/engelsa-kommuny,3,6,1024,512,Энгельса - Коммуны,11964,7,1440,7,53477415,Цифровой билборд
Челябинск024,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/engelsa-truda,3,6,1024,512,Энгельса - Труда,13069,7,1440,7,53477415,Цифровой билборд
Челябинск025,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/truda-sverdlovskiy-storona-a,5,15,1024,512,Труда - Свердловский (сторона А),27661,7,1440,7,53477615,Цифровой суперсайт
Челябинск026,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/truda-sverdlovskiy-storona-b,5,15,1024,512,Труда - Свердловский (сторона Б),27492,7,1440,7,53477615,Цифровой суперсайт
Ярославль001,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/ploshchad-truda-3-stadion-shinnik-vostochnaya-tribuna,3,9,864,288,Площадь Труда; 3 (Стадион "Шинник"; восточная трибуна),23200,10,720,30,53477215,Светодиодный экран
Ярославль002,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/pobedy-27-tts-butusovskiy,3,6,576,288,Победы; 27 (ТЦ "Бутусовский"),29000,6,1440,14,53477415,Цифровой билборд
Ярославль003,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/pobedy-27-naprotiv-trts-aura,3,6,576,288,Победы; 27 (напротив ТРЦ "Аура"),13200,6,1440,7,53477415,Цифровой билборд
Ярославль004,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/moskovskiy-naumova-storona-a,3,6,576,288,Московский - Наумова (сторона А),29000,6,1440,14,53477415,Цифровой билборд
Ярославль005,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/moskovskiy-naumova-storona-b,3,6,576,288,Московский - Наумова (сторона Б),26400,6,1440,14,53477415,Цифровой билборд
Ярославль006,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/moskovskiy-malaya-proletarskaya-gk-svyatoy-georgiy,3,6,576,288,Московский - Малая Пролетарская (ГК "Святой Георгий"),29000,6,1440,14,53477415,Цифровой билборд
Ярославль007,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/aviatorov-90-gipermarket-lenta,3,6,576,288,Авиаторов; 90 (Гипермаркет "Лента"),24400,6,1440,14,53477415,Цифровой билборд
Ярославль008,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/tutayevskoye-shosse-tsentralnyy-ofis-mts-storona-a,3,6,576,288,Тутаевское шоссе (Центральный офис МТС; сторона А),24400,6,1440,14,53477415,Цифровой билборд
Ярославль009,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/tutayevskoye-shosse-tsentralnyy-ofis-mts-storona-b,3,6,576,288,Тутаевское шоссе (Центральный офис МТС; сторона Б),24400,6,1440,14,53477415,Цифровой билборд
Ярославль010,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/leningradskiy-kolesovoy-storona-a,3,6,576,288,Ленинградский - Колесовой (сторона А),24400,6,1440,14,53477415,Цифровой билборд
Ярославль011,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/leningradskiy-kolesovoy-storona-b,3,6,576,288,Ленинградский - Колесовой (сторона Б),24400,6,1440,14,53477415,Цифровой билборд
Ярославль012,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/oktyabrya-chkalova-td-estet-storona-a,3,6,576,288,Октября - Чкалова (ТД "Эстет"; сторона А),24400,6,1440,14,53477415,Цифровой билборд
Ярославль013,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/oktyabrya-chkalova-td-estet-storona-b,3,6,576,288,Октября - Чкалова (ТД "Эстет"; сторона Б),24400,6,1440,14,53477415,Цифровой билборд
Ярославль014,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/moskovskiy-nagornaya-storona-a,3,6,576,288,Московский - Нагорная (сторона А),26400,6,1440,14,53477415,Цифровой билборд
Ярославль015,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/moskovskiy-nagornaya-storona-b,3,6,576,288,Московский - Нагорная (сторона Б),24400,6,1440,14,53477415,Цифровой билборд
Ярославль016,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/oktyabrya-lenina,3,6,576,288,Октября - Ленина,24400,6,1440,14,53477415,Цифровой билборд
Ярославль017,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/mashinostroiteley-povorot-k-gipermaketu-globus,3,6,576,288,Машиностроителей (поворот к гипермакету "Глобус"),24400,6,1440,14,53477415,Цифровой билборд
Ярославль018,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/tolbukhina-bolshaya-oktyabrskaya-tts-petrovskiy-passazh-storona-a,3,6,576,288,Толбухина - Большая Октябрьская (ТЦ "Петровский пассаж"; сторона А),24400,6,1440,14,53477415,Цифровой билборд
Ярославль019,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/tolbukhina-bolshaya-oktyabrskaya-tts-petrovskiy-passazh-storona-b,3,6,576,288,Толбухина - Большая Октябрьская (ТЦ "Петровский пассаж"; сторона Б),24400,6,1440,14,53477415,Цифровой билборд
Ярославль020,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/tolbukhina-49a-sk-avtomobilist-storona-a,3,6,576,288,Толбухина; 49А (СК"Автомобилист"; сторона А),29250,6,1440,14,53477415,Цифровой билборд
Ярославль021,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/tolbukhina-49a-sk-avtomobilist-storona-b,3,6,576,288,Толбухина; 49А (СК"Автомобилист"; сторона Б),26400,6,1440,14,53477415,Цифровой билборд
Ярославль022,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/frunze-suzdalskoye-shosse,3,6,576,288,Фрунзе - Суздальское шоссе,24400,6,1440,14,53477415,Цифровой билборд
Ярославль023,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/pobedy-38-27-tts-butusovskiy,6,4,576,384,Победы; 38/27 (ТЦ "Бутусовский"),38500,6,1440,14,53477415,Цифровой билборд
Ярославль025,/yaroslavskaya-oblast,Россия,Ярославская область,Ярославль,/yaroslavskaya-oblast/yaroslavl/svobody-63-tts-univermag-storona-a,4,8,768,384,Свободы; 63 (ТЦ "Универмаг"; сторона А),38500,6,1440,14,53477415,Цифровой билборд
